ID_participant,animal,tail,covered,cog_load,first_procedure,att_resp.corr.high,att_resp.rt.high,att_resp.corr.medium,att_resp.rt.medium,att_resp.corr.low,att_resp.rt.low,gender,age,vosi_object,vosi_spatial,exp_model,exp_photo,exp_math,exp_experiment
30,Lamb,Short,Right,1,ATT,1,1.1523434,1,1.1276731,1,2.1731772,f,20,43,23,2,6,4,0
30,Lion,Long,Right,1,ATT,1,1.1554918,1,0.8580907,1,2.4101322,f,20,43,23,2,6,4,0
30,Mole,Short,Right,1,ATT,1,1.9966857,1,0.839783,1,1.0725302,f,20,43,23,2,6,4,0
30,Monkey,Long,Left,1,ATT,1,1.1887466,1,0.9681329,1,1.0949766,f,20,43,23,2,6,4,0
30,Panda,Short,Left,1,ATT,1,1.0604743,1,0.8142385,1,1.4548038,f,20,43,23,2,6,4,0
30,Pig,Short,Right,1,ATT,1,1.1814701,1,1.1515463,1,0.9124894,f,20,43,23,2,6,4,0
30,Rhino,Short,Left,1,ATT,1,2.426899,1,1.5310245,1,2.3577103,f,20,43,23,2,6,4,0
30,Sheep,Short,Right,1,ATT,1,1.1022639,1,1.3189608,1,1.5920343,f,20,43,23,2,6,4,0
30,Tiger,Long,Right,1,ATT,1,1.4478564,1,0.8293278,1,2.1771493,f,20,43,23,2,6,4,0
30,Wolf,Long,Right,1,ATT,1,1.0777042,1,1.9661242,1,1.1756366,f,20,43,23,2,6,4,0
31,Bear,Short,Left,1,PFT,1,0.6460981,1,0.7592975,0,1.7952002,f,19,60,37,1,6,4,0
31,Camel,Short,Right,1,PFT,1,0.7419471,1,1.3803674,1,0.6533635,f,19,60,37,1,6,4,0
31,Chameleon,Long,Right,1,PFT,1,0.81091,1,1.6901982,1,0.7003923,f,19,60,37,1,6,4,0
31,Crow,Long,Left,1,PFT,1,3.5861766,1,3.5107305,0,1.3235298,f,19,60,37,1,6,4,0
31,Deer,Short,Left,1,PFT,1,1.3082943,1,0.773127,1,1.1429168,f,19,60,37,1,6,4,0
31,Elephant,Short,Right,1,PFT,1,1.6332963,1,0.7634773,1,2.0845539,f,19,60,37,1,6,4,0
31,Fox,Long,Right,1,PFT,1,1.2801035,1,0.9363653,1,0.9203367,f,19,60,37,1,6,4,0
31,Gazelle,Short,Right,1,PFT,1,1.2943738,1,1.3562789,1,2.0498291,f,19,60,37,1,6,4,0
31,Goat,Short,Left,1,PFT,1,0.8133338,1,0.6391269,1,0.805904,f,19,60,37,1,6,4,0
31,Hippo,Short,Left,1,PFT,1,0.7669538,1,0.6181614,1,0.6303093,f,19,60,37,1,6,4,0
31,Horse,Long,Right,1,PFT,1,4.6788247,0,1.4420634,1,0.7235636,f,19,60,37,1,6,4,0
31,Jaguar,Long,Left,1,PFT,1,1.0599435,1,0.5538127,1,0.5980714,f,19,60,37,1,6,4,0
31,Kangaroo,Long,Left,1,PFT,1,0.8238898,1,1.6354136,1,1.6987479,f,19,60,37,1,6,4,0
31,Lamb,Short,Right,1,PFT,1,0.8436693,1,0.8060734,0,3.8126597,f,19,60,37,1,6,4,0
31,Lion,Long,Right,1,PFT,1,1.4128348,1,3.4543586,0,1.7615419,f,19,60,37,1,6,4,0
31,Mole,Short,Right,1,PFT,1,0.8466878,1,0.6523359,1,0.6585223,f,19,60,37,1,6,4,0
31,Monkey,Long,Left,1,PFT,1,0.581658,1,1.5728934,1,0.8282257,f,19,60,37,1,6,4,0
31,Panda,Short,Left,1,PFT,1,1.2823617,1,0.856887,1,1.1261989,f,19,60,37,1,6,4,0
31,Pig,Short,Right,1,PFT,1,0.4993969,1,0.7891886,1,0.6335528,f,19,60,37,1,6,4,0
31,Rhino,Short,Left,1,PFT,1,2.4442711,1,0.5532037,1,1.3191914,f,19,60,37,1,6,4,0
31,Sheep,Short,Right,1,PFT,1,1.536171,1,1.7925374,0,1.4477501,f,19,60,37,1,6,4,0
31,Tiger,Long,Right,1,PFT,1,0.7280715,1,0.6555876,1,1.4768685,f,19,60,37,1,6,4,0
31,Wolf,Long,Right,1,PFT,1,1.1028169,1,0.6108793,1,0.6905312,f,19,60,37,1,6,4,0
32,Bear,Short,Left,1,PFT,1,0.6576202,1,1.2368963,1,1.4661955,f,19,60,31,1,5,3,0
32,Camel,Short,Right,1,PFT,0,0.9365828,0,0.8774114,0,0.7910123,f,19,60,31,1,5,3,0
32,Chameleon,Long,Right,1,PFT,1,1.3500363,1,0.9703763,1,1.0135934,f,19,60,31,1,5,3,0
32,Crow,Long,Left,1,PFT,0,2.240286,1,1.7757192,1,1.3691252,f,19,60,31,1,5,3,0
32,Deer,Short,Left,1,PFT,1,1.6307865,1,1.4005264,1,1.0295477,f,19,60,31,1,5,3,0
32,Elephant,Short,Right,1,PFT,0,3.0130148,0,0.7492354,0,1.1915556,f,19,60,31,1,5,3,0
32,Fox,Long,Right,1,PFT,1,2.13303,1,1.0623915,1,3.4969341,f,19,60,31,1,5,3,0
32,Gazelle,Short,Right,1,PFT,1,1.3086518,1,3.2274181,1,1.3639449,f,19,60,31,1,5,3,0
32,Goat,Short,Left,1,PFT,1,1.1618809,1,0.8610929,1,1.5352219,f,19,60,31,1,5,3,0
32,Hippo,Short,Left,1,PFT,1,0.9947326,1,0.6843413,1,1.0535947,f,19,60,31,1,5,3,0
32,Horse,Long,Right,1,PFT,1,0.9798892,1,0.953095,1,0.9464093,f,19,60,31,1,5,3,0
32,Jaguar,Long,Left,1,PFT,1,1.1382806,1,0.6604613,1,1.7107758,f,19,60,31,1,5,3,0
32,Kangaroo,Long,Left,1,PFT,1,1.0453528,1,2.320531,1,2.7065348,f,19,60,31,1,5,3,0
32,Lion,Long,Right,1,PFT,1,1.2332345,1,1.2207985,0,3.6811337,f,19,60,31,1,5,3,0
32,Mole,Short,Right,1,PFT,1,1.0305768,1,1.4259784,1,3.0085708,f,19,60,31,1,5,3,0
32,Monkey,Long,Left,1,PFT,1,0.9227101,1,1.6760581,1,1.3587041,f,19,60,31,1,5,3,0
32,Panda,Short,Left,1,PFT,1,0.8048655,1,1.0318925,1,1.3784329,f,19,60,31,1,5,3,0
32,Pig,Short,Right,1,PFT,1,1.4039789,1,1.0883545,1,2.733648,f,19,60,31,1,5,3,0
32,Rhino,Short,Left,1,PFT,1,1.1884548,1,2.7357419,1,0.7102972,f,19,60,31,1,5,3,0
32,Tiger,Long,Right,1,PFT,1,0.8135828,1,0.8091555,1,1.1005866,f,19,60,31,1,5,3,0
32,Wolf,Long,Right,1,PFT,1,0.9183551,1,1.0627456,1,1.1547155,f,19,60,31,1,5,3,0
33,Bear,Short,Left,1,PFT,1,0.5584192,1,1.0866615,1,2.7557231,f,20,52,40,1,5,7,0
33,Camel,Short,Right,1,PFT,1,1.2027167,1,1.7182164,1,1.7616824,f,20,52,40,1,5,7,0
33,Chameleon,Long,Right,1,PFT,1,0.7026569,1,3.1629257,1,1.0330917,f,20,52,40,1,5,7,0
33,Deer,Short,Left,1,PFT,1,2.1457065,1,0.7227841,1,1.6859381,f,20,52,40,1,5,7,0
33,Elephant,Short,Right,1,PFT,0,1.3435131,0,2.7119603,0,1.1420141,f,20,52,40,1,5,7,0
33,Fox,Long,Right,1,PFT,1,3.2223343,0,1.8546775,1,1.557791,f,20,52,40,1,5,7,0
33,Gazelle,Short,Right,1,PFT,1,1.315362,1,1.4938146,1,1.8086249,f,20,52,40,1,5,7,0
33,Goat,Short,Left,1,PFT,1,0.7338761,1,1.2790003,1,1.8523906,f,20,52,40,1,5,7,0
33,Hippo,Short,Left,1,PFT,1,2.5855842,1,1.9150989,1,0.7080867,f,20,52,40,1,5,7,0
33,Horse,Long,Right,1,PFT,1,1.0144982,1,1.7087161,1,4.6359657,f,20,52,40,1,5,7,0
33,Kangaroo,Long,Left,1,PFT,1,0.9099475,1,1.7522714,1,4.4165741,f,20,52,40,1,5,7,0
33,Lamb,Short,Right,1,PFT,1,1.5395826,1,2.6758047,1,2.4811583,f,20,52,40,1,5,7,0
33,Lion,Long,Right,1,PFT,1,1.7242325,1,1.0480908,0,4.1225365,f,20,52,40,1,5,7,0
33,Mole,Short,Right,1,PFT,1,1.3238278,1,0.9056877,1,4.3697388,f,20,52,40,1,5,7,0
33,Monkey,Long,Left,1,PFT,1,0.6572442,1,3.8033904,1,1.778905,f,20,52,40,1,5,7,0
33,Panda,Short,Left,1,PFT,1,0.9173843,1,0.7036606,1,1.1936188,f,20,52,40,1,5,7,0
33,Pig,Short,Right,1,PFT,1,0.9427974,1,1.2982888,1,0.9112816,f,20,52,40,1,5,7,0
33,Rhino,Short,Left,1,PFT,1,1.3527182,1,0.8508936,1,1.5607734,f,20,52,40,1,5,7,0
33,Sheep,Short,Right,1,PFT,1,1.3323821,1,3.901305,1,4.1713978,f,20,52,40,1,5,7,0
33,Tiger,Long,Right,1,PFT,1,2.4197621,0,1.4048708,0,2.1049378,f,20,52,40,1,5,7,0
33,Wolf,Long,Right,1,PFT,1,1.2003029,1,2.8655838,1,2.0142848,f,20,52,40,1,5,7,0
34,Bear,Short,Left,1,PFT,1,1.0490475,1,2.3973587,1,1.3464711,f,19,57,41,3,6,6,0
34,Camel,Short,Right,1,PFT,0,1.7325961,0,1.0884797,0,1.2949945,f,19,57,41,3,6,6,0
34,Chameleon,Long,Right,1,PFT,1,1.6693608,1,1.3195971,1,1.1682707,f,19,57,41,3,6,6,0
34,Crow,Long,Left,1,PFT,0,1.0855177,0,1.2000902,0,1.207035,f,19,57,41,3,6,6,0
34,Deer,Short,Left,1,PFT,1,0.8800545,1,0.7349623,1,1.4097681,f,19,57,41,3,6,6,0
34,Fox,Long,Right,1,PFT,1,0.8418799,1,3.9099517,1,1.8811237,f,19,57,41,3,6,6,0
34,Gazelle,Short,Right,1,PFT,1,1.1988014,1,1.4199549,1,1.9830119,f,19,57,41,3,6,6,0
34,Goat,Short,Left,1,PFT,1,1.1082135,1,1.2724893,1,1.9607306,f,19,57,41,3,6,6,0
34,Hippo,Short,Left,1,PFT,1,2.6504206,1,1.7110013,1,3.6014786,f,19,57,41,3,6,6,0
34,Horse,Long,Right,1,PFT,1,0.9115083,1,2.5619277,1,2.4315959,f,19,57,41,3,6,6,0
34,Jaguar,Long,Left,1,PFT,1,1.7309836,1,1.932816,1,2.3880835,f,19,57,41,3,6,6,0
34,Kangaroo,Long,Left,1,PFT,1,1.8281485,1,1.19927,1,2.5475335,f,19,57,41,3,6,6,0
34,Lamb,Short,Right,1,PFT,1,1.6015103,1,1.1907884,1,1.0438015,f,19,57,41,3,6,6,0
34,Lion,Long,Right,1,PFT,1,0.6515013,1,1.3662139,1,3.3225367,f,19,57,41,3,6,6,0
34,Mole,Short,Right,1,PFT,1,1.4009264,1,1.187679,1,0.8260991,f,19,57,41,3,6,6,0
34,Monkey,Long,Left,1,PFT,1,0.7926129,1,1.0999748,1,1.2658326,f,19,57,41,3,6,6,0
34,Panda,Short,Left,1,PFT,1,1.1804321,1,1.4061833,1,0.7062772,f,19,57,41,3,6,6,0
34,Pig,Short,Right,1,PFT,1,0.7938628,1,1.063264,1,2.0434789,f,19,57,41,3,6,6,0
34,Rhino,Short,Left,1,PFT,0,2.5777663,0,3.0671034,0,1.909317,f,19,57,41,3,6,6,0
34,Sheep,Short,Right,1,PFT,1,2.4564046,1,1.4516385,1,1.7988576,f,19,57,41,3,6,6,0
34,Tiger,Long,Right,1,PFT,1,3.0728509,1,3.2219503,1,2.1323579,f,19,57,41,3,6,6,0
34,Wolf,Long,Right,1,PFT,1,0.7019277,1,3.5156619,1,1.4010689,f,19,57,41,3,6,6,0
35,Bear,Short,Left,1,PFT,1,1.7483084,1,1.1611275,1,2.4836561,f,22,51,26,1,3,4,0
35,Camel,Short,Right,1,PFT,1,1.4542882,0,2.2722609,1,2.8462571,f,22,51,26,1,3,4,0
35,Crow,Long,Left,1,PFT,1,1.034168,1,0.7846677,0,1.8900984,f,22,51,26,1,3,4,0
35,Deer,Short,Left,1,PFT,1,1.921671,1,1.1600218,0,1.4410992,f,22,51,26,1,3,4,0
35,Elephant,Short,Right,1,PFT,0,0.8892798,0,1.2779726,0,1.0719644,f,22,51,26,1,3,4,0
35,Fox,Long,Right,1,PFT,1,1.1057204,1,1.7762054,1,2.0745006,f,22,51,26,1,3,4,0
35,Gazelle,Short,Right,1,PFT,1,0.9785031,1,1.617432,1,4.2021217,f,22,51,26,1,3,4,0
35,Goat,Short,Left,1,PFT,1,1.4849827,1,1.3157114,1,3.5553505,f,22,51,26,1,3,4,0
35,Hippo,Short,Left,1,PFT,1,3.0224455,0,1.5291868,1,1.7222561,f,22,51,26,1,3,4,0
35,Horse,Long,Right,1,PFT,1,4.6277284,1,1.0925783,1,0.8545842,f,22,51,26,1,3,4,0
35,Jaguar,Long,Left,1,PFT,1,1.1043746,1,2.4420889,1,1.3007234,f,22,51,26,1,3,4,0
35,Kangaroo,Long,Left,1,PFT,1,2.7947983,1,3.375369,1,1.8510426,f,22,51,26,1,3,4,0
35,Lamb,Short,Right,1,PFT,1,1.6848917,1,0.6275359,1,3.7164869,f,22,51,26,1,3,4,0
35,Monkey,Long,Left,1,PFT,1,1.1034087,1,2.6646317,1,1.6606016,f,22,51,26,1,3,4,0
35,Panda,Short,Left,1,PFT,1,4.5421883,1,0.6652112,1,1.8342291,f,22,51,26,1,3,4,0
35,Pig,Short,Right,1,PFT,1,0.7499525,1,1.5145568,1,1.7801384,f,22,51,26,1,3,4,0
35,Rhino,Short,Left,1,PFT,0,1.7399894,0,0.9630494,0,3.8083953,f,22,51,26,1,3,4,0
35,Sheep,Short,Right,1,PFT,1,1.1232406,1,2.4879258,1,4.1575698,f,22,51,26,1,3,4,0
35,Tiger,Long,Right,1,PFT,1,2.8344218,1,1.2001579,1,2.4816123,f,22,51,26,1,3,4,0
35,Wolf,Long,Right,1,PFT,1,1.3343037,1,2.0371862,0,3.2829586,f,22,51,26,1,3,4,0
36,Bear,Short,Left,1,PFT,1,0.778301,1,0.6378112,1,2.27141,f,19,52,41,1,3,6,0
36,Camel,Short,Right,1,PFT,1,0.5749284,1,0.7714223,1,0.8516598,f,19,52,41,1,3,6,0
36,Chameleon,Long,Right,1,PFT,1,1.9290439,1,0.8371318,0,1.1662209,f,19,52,41,1,3,6,0
36,Crow,Long,Left,1,PFT,1,1.8574133,1,0.9446496,1,0.9059855,f,19,52,41,1,3,6,0
36,Deer,Short,Left,1,PFT,1,1.6232549,1,0.8813,1,0.8264835,f,19,52,41,1,3,6,0
36,Elephant,Short,Right,1,PFT,1,2.0862956,1,1.2373276,1,2.4883675,f,19,52,41,1,3,6,0
36,Fox,Long,Right,1,PFT,1,1.7512456,1,0.6124747,1,0.8406646,f,19,52,41,1,3,6,0
36,Gazelle,Short,Right,1,PFT,1,0.7675957,1,1.2373778,1,1.129763,f,19,52,41,1,3,6,0
36,Goat,Short,Left,1,PFT,1,0.6286029,1,0.7805416,1,0.6506299,f,19,52,41,1,3,6,0
36,Hippo,Short,Left,1,PFT,1,0.6294313,1,0.8737935,1,1.8567645,f,19,52,41,1,3,6,0
36,Horse,Long,Right,1,PFT,1,1.1323575,1,1.0533262,0,0.4426185,f,19,52,41,1,3,6,0
36,Jaguar,Long,Left,1,PFT,1,1.2891573,1,0.8235402,1,0.8055652,f,19,52,41,1,3,6,0
36,Kangaroo,Long,Left,1,PFT,0,1.0210525,0,0.6345344,0,1.0514373,f,19,52,41,1,3,6,0
36,Lamb,Short,Right,1,PFT,1,1.1499946,1,1.303331,1,0.8276876,f,19,52,41,1,3,6,0
36,Lion,Long,Right,1,PFT,1,0.6293047,1,0.6864841,0,0.9113077,f,19,52,41,1,3,6,0
36,Mole,Short,Right,1,PFT,1,1.0377221,1,0.5966163,1,0.7853216,f,19,52,41,1,3,6,0
36,Monkey,Long,Left,1,PFT,1,1.4911151,1,0.6924898,0,1.9467225,f,19,52,41,1,3,6,0
36,Panda,Short,Left,1,PFT,1,0.6022524,1,1.0255171,1,0.5141676,f,19,52,41,1,3,6,0
36,Pig,Short,Right,1,PFT,1,1.3233402,1,0.4538706,1,0.5560976,f,19,52,41,1,3,6,0
36,Rhino,Short,Left,1,PFT,1,0.578645,1,0.6319043,1,0.5781606,f,19,52,41,1,3,6,0
36,Sheep,Short,Right,1,PFT,1,0.5096498,1,0.7842212,0,1.3840829,f,19,52,41,1,3,6,0
36,Tiger,Long,Right,1,PFT,1,0.5213903,1,3.2544937,1,0.9865288,f,19,52,41,1,3,6,0
36,Wolf,Long,Right,1,PFT,1,1.8978481,1,0.5295173,1,1.034396,f,19,52,41,1,3,6,0
37,Bear,Short,Left,1,PFT,1,0.9526262,1,1.1225674,1,2.3894539,f,20,51,43,1,2,5,0
37,Camel,Short,Right,1,PFT,1,0.8500534,1,1.1967372,1,2.1054879,f,20,51,43,1,2,5,0
37,Chameleon,Long,Right,1,PFT,1,5.4065553,1,2.0375838,1,1.946996,f,20,51,43,1,2,5,0
37,Crow,Long,Left,1,PFT,1,2.84966,1,3.3020342,0,4.278766,f,20,51,43,1,2,5,0
37,Deer,Short,Left,1,PFT,1,1.2369532,1,1.4311089,1,2.763202,f,20,51,43,1,2,5,0
37,Gazelle,Short,Right,1,PFT,1,4.011558,1,1.5048162,1,1.3223689,f,20,51,43,1,2,5,0
37,Goat,Short,Left,1,PFT,1,3.5211385,1,1.4110447,1,2.8951664,f,20,51,43,1,2,5,0
37,Hippo,Short,Left,1,PFT,1,0.9017208,1,3.1695023,1,3.3763274,f,20,51,43,1,2,5,0
37,Horse,Long,Right,1,PFT,1,3.3715446,1,1.8245198,1,1.2879204,f,20,51,43,1,2,5,0
37,Kangaroo,Long,Left,1,PFT,1,3.5290043,1,2.003734,1,2.8604707,f,20,51,43,1,2,5,0
37,Lamb,Short,Right,1,PFT,1,1.8265038,1,1.9907683,1,4.224348,f,20,51,43,1,2,5,0
37,Lion,Long,Right,1,PFT,1,2.3016515,1,1.8782902,1,4.8900787,f,20,51,43,1,2,5,0
37,Monkey,Long,Left,1,PFT,1,1.3985665,1,0.8144008,1,1.8334937,f,20,51,43,1,2,5,0
37,Panda,Short,Left,1,PFT,1,1.5352373,1,1.7711967,1,0.934667,f,20,51,43,1,2,5,0
37,Pig,Short,Right,1,PFT,1,1.7170905,1,2.3647751,1,1.2717701,f,20,51,43,1,2,5,0
37,Rhino,Short,Left,1,PFT,1,2.1288672,1,2.6484968,1,1.7324728,f,20,51,43,1,2,5,0
37,Sheep,Short,Right,1,PFT,1,1.2488109,1,3.2086616,1,2.5954347,f,20,51,43,1,2,5,0
38,Bear,Short,Left,1,PFT,1,5.1471368,1,1.0708014,1,1.5167074,m,20,60,43,1,2,6,0
38,Camel,Short,Right,1,PFT,1,1.1627298,1,2.422151,1,0.7551343,m,20,60,43,1,2,6,0
38,Chameleon,Long,Right,1,PFT,1,0.6568376,1,1.8058268,1,0.8986401,m,20,60,43,1,2,6,0
38,Crow,Long,Left,1,PFT,0,0.7961225,0,1.464538,0,1.1766886,m,20,60,43,1,2,6,0
38,Deer,Short,Left,1,PFT,1,1.0921639,1,1.2094242,1,0.8777323,m,20,60,43,1,2,6,0
38,Elephant,Short,Right,1,PFT,1,0.9323255,1,4.2163715,1,3.1249848,m,20,60,43,1,2,6,0
38,Fox,Long,Right,1,PFT,0,0.7489503,0,0.9310612,0,0.7362406,m,20,60,43,1,2,6,0
38,Gazelle,Short,Right,1,PFT,1,0.7043194,1,0.6073357,1,0.6083159,m,20,60,43,1,2,6,0
38,Goat,Short,Left,1,PFT,1,0.7896196,1,0.4991046,1,1.1273055,m,20,60,43,1,2,6,0
38,Hippo,Short,Left,1,PFT,1,2.0136118,1,0.8058234,1,1.3160057,m,20,60,43,1,2,6,0
38,Horse,Long,Right,1,PFT,0,2.560291,0,1.1356816,1,1.7608126,m,20,60,43,1,2,6,0
38,Jaguar,Long,Left,1,PFT,0,3.5359193,0,0.7368393,0,3.7020064,m,20,60,43,1,2,6,0
38,Kangaroo,Long,Left,1,PFT,0,0.6308903,0,0.9383736,0,1.4467594,m,20,60,43,1,2,6,0
38,Lamb,Short,Right,1,PFT,1,1.4687607,1,1.271133,1,1.6903576,m,20,60,43,1,2,6,0
38,Lion,Long,Right,1,PFT,1,3.4147142,1,1.5887783,1,1.8138718,m,20,60,43,1,2,6,0
38,Monkey,Long,Left,1,PFT,1,0.6185135,1,1.1191714,1,0.9642984,m,20,60,43,1,2,6,0
38,Panda,Short,Left,1,PFT,1,0.6752698,1,1.6142902,1,0.9911325,m,20,60,43,1,2,6,0
38,Pig,Short,Right,1,PFT,1,2.2637931,1,0.6294834,1,0.6959459,m,20,60,43,1,2,6,0
38,Rhino,Short,Left,1,PFT,1,1.2105106,1,0.5485727,1,2.1233156,m,20,60,43,1,2,6,0
38,Sheep,Short,Right,1,PFT,1,2.1507749,1,4.2370246,1,1.7044797,m,20,60,43,1,2,6,0
38,Tiger,Long,Right,1,PFT,1,1.4551123,0,0.5564563,0,1.2742345,m,20,60,43,1,2,6,0
38,Wolf,Long,Right,1,PFT,0,1.7838791,0,0.5567837,0,1.0520059,m,20,60,43,1,2,6,0
39,Chameleon,Long,Right,1,PFT,1,1.3903135,1,1.2173786,1,3.865674,f,19,55,39,1,2,2,0
39,Deer,Short,Left,1,PFT,1,1.8718913,1,1.0979755,1,2.4047746,f,19,55,39,1,2,2,0
39,Elephant,Short,Right,1,PFT,1,1.2248372,1,3.348632,1,2.4113591,f,19,55,39,1,2,2,0
39,Gazelle,Short,Right,1,PFT,1,1.6805206,1,2.0074849,1,1.9413787,f,19,55,39,1,2,2,0
39,Goat,Short,Left,1,PFT,1,2.9363104,1,2.5151732,1,2.6836472,f,19,55,39,1,2,2,0
39,Hippo,Short,Left,1,PFT,1,2.0305919,1,1.0896806,1,2.7513095,f,19,55,39,1,2,2,0
39,Horse,Long,Right,1,PFT,1,1.5163649,1,1.0536137,1,2.6515887,f,19,55,39,1,2,2,0
39,Jaguar,Long,Left,1,PFT,1,2.5499733,1,2.6319052,1,2.097874,f,19,55,39,1,2,2,0
39,Lion,Long,Right,1,PFT,1,2.7290774,1,1.5220186,1,2.3673144,f,19,55,39,1,2,2,0
39,Mole,Short,Right,1,PFT,1,2.1715488,1,2.9394287,1,3.7465281,f,19,55,39,1,2,2,0
39,Monkey,Long,Left,1,PFT,1,0.9563565,1,2.0983118,1,1.9527811,f,19,55,39,1,2,2,0
39,Panda,Short,Left,1,PFT,1,1.8626607,1,1.5689442,1,1.4155529,f,19,55,39,1,2,2,0
39,Rhino,Short,Left,1,PFT,1,1.9748327,1,2.2944239,1,1.5620018,f,19,55,39,1,2,2,0
39,Tiger,Long,Right,1,PFT,1,3.6221215,1,1.2731169,1,2.3528942,f,19,55,39,1,2,2,0
40,Bear,Short,Left,1,PFT,1,1.4097899,1,1.0931594,1,2.5608307,f,21,51,41,1,3,3,0
40,Camel,Short,Right,1,PFT,1,2.8017853,1,4.0738307,1,4.0005071,f,21,51,41,1,3,3,0
40,Chameleon,Long,Right,1,PFT,1,0.9515659,1,0.9297612,1,1.4147972,f,21,51,41,1,3,3,0
40,Crow,Long,Left,1,PFT,1,1.4804481,1,1.986853,1,2.1209151,f,21,51,41,1,3,3,0
40,Deer,Short,Left,1,PFT,1,1.4852155,1,1.0945635,1,2.136453,f,21,51,41,1,3,3,0
40,Elephant,Short,Right,1,PFT,1,3.070628,1,0.8789017,1,0.7957653,f,21,51,41,1,3,3,0
40,Fox,Long,Right,1,PFT,1,2.882546,1,0.7931133,1,1.049867,f,21,51,41,1,3,3,0
40,Gazelle,Short,Right,1,PFT,1,1.7667843,1,3.0446951,1,2.8464331,f,21,51,41,1,3,3,0
40,Hippo,Short,Left,1,PFT,1,2.6068965,1,0.8147572,1,1.6699491,f,21,51,41,1,3,3,0
40,Jaguar,Long,Left,1,PFT,1,1.3838199,1,1.0073965,1,1.117606,f,21,51,41,1,3,3,0
40,Kangaroo,Long,Left,1,PFT,1,1.0828681,0,2.6956645,1,2.0917532,f,21,51,41,1,3,3,0
40,Lamb,Short,Right,1,PFT,1,2.3940544,1,1.7788927,1,1.75454,f,21,51,41,1,3,3,0
40,Mole,Short,Right,1,PFT,1,3.954594,1,1.6060754,1,2.3729369,f,21,51,41,1,3,3,0
40,Monkey,Long,Left,1,PFT,1,1.5301044,1,0.9577874,1,1.6920622,f,21,51,41,1,3,3,0
40,Panda,Short,Left,1,PFT,1,1.0675782,1,1.1112126,1,1.4979596,f,21,51,41,1,3,3,0
40,Pig,Short,Right,1,PFT,1,3.666625,1,1.909413,1,1.4636148,f,21,51,41,1,3,3,0
40,Rhino,Short,Left,1,PFT,1,4.5985112,1,1.738227,1,0.7954557,f,21,51,41,1,3,3,0
40,Sheep,Short,Right,1,PFT,1,1.4963935,1,2.1591393,0,2.6566814,f,21,51,41,1,3,3,0
40,Tiger,Long,Right,1,PFT,1,2.6235543,1,0.8509354,1,0.9878,f,21,51,41,1,3,3,0
40,Wolf,Long,Right,1,PFT,1,0.933799,1,1.2988133,1,1.8759572,f,21,51,41,1,3,3,0
